Project,BugID,Filename,Path,Method name,,Exception,Label,,Unique Exception,,Method name,Filename
Cassandra,CASSANDRA-11069,Columns.java,org.apache.cassandra.db.Columns$Serializer,encodeBitmap,,IllegalStateException,,,,,getAllIdx,NodeProbe.java
Cassandra,CASSANDRA-11117,EstimatedHistogram.java,org.apache.cassandra.utils.EstimatedHistogram,rawMean,,IllegalStateException,,,,,getFirstIdx,NodeTool.java
Cassandra,CASSANDRA-11126,AbstractCellNameType.java,org.apache.cassandra.db.composites.AbstractCellNameType,cellFromByteBuffer,,ClassCastException,,,,,getIndexOf,LogAwareFileLister.java
Cassandra,CASSANDRA-11127,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$AbortPolicy,rejectedExecution,,RejectedExecutionException,,,,,getSet,ForEachOps.java
Cassandra,CASSANDRA-11158,Slice.java,org.apache.cassandra.db.Slice$Bound,create,,AssertionError,,,,,createTableMetadata,ReferencePipeline.java
Cassandra,CASSANDRA-11158,RangeTombstoneList.java,org.apache.cassandra.db.RangeTombstoneList,insertFrom,,AssertionError,,,,,fetchViews,ArrayList.java
Cassandra,CASSANDRA-11167,TypeSizes.java,org.apache.cassandra.db.TypeSizes,encodedUTF8Length,,NullPointerException,,,,,init,AbstractPipeline.java
Cassandra,CASSANDRA-11169,BTreeRow.java,org.apache.cassandra.db.rows.BTreeRow,getCell,,AssertionError,,,,,stream,ForEachOps.java
Cassandra,CASSANDRA-11172,BufferCell.java,org.apache.cassandra.db.rows.BufferCell,<init>,,AssertionError,,,,,main,ReferencePipeline.java
Cassandra,CASSANDRA-11193,JavaBasedUDFunction.java,org.apache.cassandra.cql3.functions.JavaBasedUDFunction,<clinit>,,ClassNotFoundException,,,,,read,LifecycleTransaction.java
Cassandra,CASSANDRA-11193,URLClassLoader.java,java.net.URLClassLoader,findClass,,ClassNotFoundException,,,,,readByteArray,Directories.java
Cassandra,CASSANDRA-11193,UDFunction.java,org.apache.cassandra.cql3.functions.UDFunction,create,,ClassNotFoundException,,,,,deserialize,Directories.java
Cassandra,CASSANDRA-11193,SchemaKeyspace.java,org.apache.cassandra.schema.SchemaKeyspace,createUDFFromRow,,ClassNotFoundException,,,,,deserialize,Directories.java
Cassandra,CASSANDRA-11193,SchemaKeyspace.java,org.apache.cassandra.schema.SchemaKeyspace,fetchUDFs,,ClassNotFoundException,,,,,getNextBlock,ColumnFamilyStore.java
Cassandra,CASSANDRA-11193,SchemaKeyspace.java,org.apache.cassandra.schema.SchemaKeyspace,fetchFunctions,,ClassNotFoundException,,,,,pollColumn,TableMetrics.java
Cassandra,CASSANDRA-11193,SchemaKeyspace.java,org.apache.cassandra.schema.SchemaKeyspace,fetchKeyspace,,ClassNotFoundException,,,,,build,CassandraMetricsRegistry.java
Cassandra,CASSANDRA-11193,SchemaKeyspace.java,org.apache.cassandra.schema.SchemaKeyspace,fetchKeyspacesWithout,,ClassNotFoundException,,,,,getCompactValueColumn,Unknown Source
Cassandra,CASSANDRA-11193,SchemaKeyspace.java,org.apache.cassandra.schema.SchemaKeyspace,fetchNonSystemKeyspaces,,ClassNotFoundException,,,,,fromString,DelegatingMethodAccessorImpl.java
Cassandra,CASSANDRA-11193,Schema.java,org.apache.cassandra.config.Schema,loadFromDisk,,ClassNotFoundException,,,,,rangeCheck,Method.java
Cassandra,CASSANDRA-11193,CassandraDaemon.java,org.apache.cassandra.service.CassandraDaemon,setup,,ClassNotFoundException,,,,,checkBounds,MethodUtil.java
Cassandra,CASSANDRA-11193,ElassandraDaemon.java,org.apache.cassandra.service.ElassandraDaemon,activate,,ClassNotFoundException,,,,,authenticate,StandardMBeanIntrospector.java
Cassandra,CASSANDRA-11193,ElassandraDaemon.java,org.apache.cassandra.service.ElassandraDaemon,main,,ClassNotFoundException,,,,,login,MBeanIntrospector.java
Cassandra,CASSANDRA-11193,ClassLoader.java,java.lang.ClassLoader,loadClass,,ClassNotFoundException,,,,,getResult,PerInterface.java
Cassandra,CASSANDRA-11193,Launcher.java,sun.misc.Launcher$AppClassLoader,loadClass,,ClassNotFoundException,,,,,process,MBeanSupport.java
Cassandra,CASSANDRA-11196,Buffer.java,java.nio.Buffer,checkIndex,,IndexOutOfBoundsException,,,,,process,DefaultMBeanServerInterceptor.java
Cassandra,CASSANDRA-1122,CassandraServer.java,org.apache.cassandra.thrift.CassandraServer,describe_keyspace,,NullPointerException,,,,,invoke,JmxMBeanServer.java
Cassandra,CASSANDRA-1122,Cassandra.java,org.apache.cassandra.thrift.Cassandra$Processor$describe_keyspace,process,,NullPointerException,,,,,execute,RMIConnectionImpl.java
Cassandra,CASSANDRA-1122,TThreadPoolServer.java,org.apache.thrift.server.TThreadPoolServer$WorkerProcess,run,,NullPointerException,,,,,onEvent,RMIConnectionImpl.java
Cassandra,CASSANDRA-1122,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,NullPointerException,,,,,run,UnicastServerRef.java
Cassandra,CASSANDRA-1122,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,NullPointerException,,,,,map,Transport.java
Cassandra,CASSANDRA-1122,Thread.java,java.lang.Thread,run,,NullPointerException,,,,,map,Native Method
Cassandra,CASSANDRA-11272,StorageService.java,org.apache.cassandra.service.StorageService$2,onFailure,,NullPointerException,,,,,finish,Transport.java
Cassandra,CASSANDRA-11272,Futures.java,com.google.common.util.concurrent.Futures$6,run,,NullPointerException,,,,,serializedSize,TCPTransport.java
Cassandra,CASSANDRA-11272,MoreExecutors.java,com.google.common.util.concurrent.MoreExecutors$DirectExecutor,execute,,NullPointerException,,,,,<init>,TCPTransport.java
Cassandra,CASSANDRA-11272,ExecutionList.java,com.google.common.util.concurrent.ExecutionList,executeListener,,NullPointerException,,,,,fromString,BigDecimal.java
Cassandra,CASSANDRA-11272,ExecutionList.java,com.google.common.util.concurrent.ExecutionList,execute,,NullPointerException,,,,,handleNewJoin,KeysSearcher.java
Cassandra,CASSANDRA-11272,AbstractFuture.java,com.google.common.util.concurrent.AbstractFuture,setException,,NullPointerException,,,,,error,ClusteringPrefix.java
Cassandra,CASSANDRA-11272,StreamResultFuture.java,org.apache.cassandra.streaming.StreamResultFuture,maybeComplete,,NullPointerException,,,,,timeWithRetry,Native Method) ~[na
Cassandra,CASSANDRA-11272,StreamResultFuture.java,org.apache.cassandra.streaming.StreamResultFuture,handleSessionComplete,,NullPointerException,,,,,run,ComplexColumnData.java
Cassandra,CASSANDRA-11272,StreamSession.java,org.apache.cassandra.streaming.StreamSession,closeSession,,NullPointerException,,,,,run,CQL3Type.java
Cassandra,CASSANDRA-11272,StreamSession.java,org.apache.cassandra.streaming.StreamSession,onError,,NullPointerException,,,,,<init>,Timing.java
Cassandra,CASSANDRA-11272,StreamSession.java,org.apache.cassandra.streaming.StreamSession,doRetry,,NullPointerException,,,,,metricPercentilesAsArray,StressMetrics.java
Cassandra,CASSANDRA-11272,IncomingFileMessage.java,org.apache.cassandra.streaming.messages.IncomingFileMessage$1,deserialize,,NullPointerException,,,,,execute,StressMetrics.java
Cassandra,CASSANDRA-11272,StreamMessage.java,org.apache.cassandra.streaming.messages.StreamMessage,deserialize,,NullPointerException,,,,,list,Preconditions.java
Cassandra,CASSANDRA-11272,ConnectionHandler.java,org.apache.cassandra.streaming.ConnectionHandler$IncomingMessageHandler,run,,NullPointerException,,,,,classifyFiles,StorageProxy.java
Cassandra,CASSANDRA-11272,Thread.java,java.lang.Thread,run,,NullPointerException,,,,,accept,AbstractType.java
Cassandra,CASSANDRA-11275,ColumnDefinitions.java,com.datastax.driver.core.ColumnDefinitions,getAllIdx,,IllegalArgumentException,,,,,accept,CommitLog.java
Cassandra,CASSANDRA-11275,ColumnDefinitions.java,com.datastax.driver.core.ColumnDefinitions,getFirstIdx,,IllegalArgumentException,,,,,forEachRemaining,CompressedStreamReader.java
Cassandra,CASSANDRA-11275,ArrayBackedRow.java,com.datastax.driver.core.ArrayBackedRow,getIndexOf,,IllegalArgumentException,,,,,copyInto,Bits.java
Cassandra,CASSANDRA-11275,AbstractGettableData.java,com.datastax.driver.core.AbstractGettableData,getSet,,IllegalArgumentException,,,,,wrapAndCopyInto,JsonTest.java
Cassandra,CASSANDRA-11275,NativeSSTableLoaderClient.java,org.apache.cassandra.utils.NativeSSTableLoaderClient,createTableMetadata,,IllegalArgumentException,,,,,evaluateSequential,LegacySSTableTest.java
Cassandra,CASSANDRA-11275,NativeSSTableLoaderClient.java,org.apache.cassandra.utils.NativeSSTableLoaderClient,fetchViews,,IllegalArgumentException,,,,,evaluate,ByteToMessageDecoder.java
Cassandra,CASSANDRA-11275,NativeSSTableLoaderClient.java,org.apache.cassandra.utils.NativeSSTableLoaderClient,init,,IllegalArgumentException,,,,,forEach,Alerts.java
Cassandra,CASSANDRA-11275,SSTableLoader.java,org.apache.cassandra.io.sstable.SSTableLoader,stream,,IllegalArgumentException,,,,,innerList,InputRecord.java
Cassandra,CASSANDRA-11275,BulkLoader.java,org.apache.cassandra.tools.BulkLoader,main,,IllegalArgumentException,,,,,getFiles,CompressionMetadata.java
Cassandra,CASSANDRA-11286,SocketAdaptor.java,sun.nio.ch.SocketAdaptor$SocketInputStream,read,,SocketTimeoutException,,,,,filter,DataInputStream.java
Cassandra,CASSANDRA-1130,FBUtilities.java,org.apache.cassandra.utils.FBUtilities,readByteArray,,IOException,,,,,listFiles,LegacyHintsMigrator.java
Cassandra,CASSANDRA-1130,ColumnSerializer.java,org.apache.cassandra.db.ColumnSerializer,deserialize,,IOException,,,,,<init>,RowIndexEntry.java
Cassandra,CASSANDRA-1130,SuperColumn.java,org.apache.cassandra.db.SuperColumnSerializer,deserialize,,IOException,,,,,getTrueAllocatedSizeIn,BigTableScanner.java
Cassandra,CASSANDRA-1130,SSTableSliceIterator.java,org.apache.cassandra.db.filter.SSTableSliceIterator$ColumnGroupReader,getNextBlock,,IOException,,,,,trueSnapshotsSize,RebufferingInputStream.java
Cassandra,CASSANDRA-1130,SSTableSliceIterator.java,org.apache.cassandra.db.filter.SSTableSliceIterator$ColumnGroupReader,pollColumn,,IOException,,,,,trueSnapshotsSize,CompactionStrategyManager.java
Cassandra,CASSANDRA-11304,BTreeRow.java,org.apache.cassandra.db.rows.BTreeRow$Builder,build,,StackOverflowError,,,,,getValue,Native Method
Cassandra,CASSANDRA-11315,CompactTables.java,org.apache.cassandra.db.CompactTables,getCompactValueColumn,,NumberFormatException,,,,,getValue,BufferedRandomAccessFile.java
Cassandra,CASSANDRA-11315,LongType.java,org.apache.cassandra.db.marshal.LongType,fromString,,NumberFormatException,,,,,invoke,RandomAccessFile.java
Cassandra,CASSANDRA-11315,NumberFormatException.java,java.lang.NumberFormatException,forInputString,,NumberFormatException,,,,,invoke,CassandraDaemon.java
Cassandra,CASSANDRA-11315,ArrayList.java,java.util.ArrayList,rangeCheck,,NumberFormatException,,,,,invoke,AbstractCassandraDaemon.java
Cassandra,CASSANDRA-11345,SafeMemory.java,org.apache.cassandra.io.util.SafeMemory,checkBounds,,SocketTimeoutException,,,,,invoke,ErrorCollector.java
Cassandra,CASSANDRA-11345,Native Method) ~[na,sun.nio.ch.FileDispatcherImpl,write0,,SocketTimeoutException,,,,,invokeM2,HashMap.java
Cassandra,CASSANDRA-11345,SocketAdaptor.java,sun.nio.ch.SocketAdaptor$SocketInputStream,read,,SocketTimeoutException,,,,,invokeM,Native Method) ~[na
Cassandra,CASSANDRA-11353,BufferCell.java,org.apache.cassandra.db.rows.BufferCell,<init>,,AssertionError,,,,,getAttribute,Throwables.java
Cassandra,CASSANDRA-11381,PasswordAuthenticator.java,org.apache.cassandra.auth.PasswordAuthenticator,authenticate,,NullPointerException,,,,,getAttribute,AbstractLocalAwareExecutorService.java
Cassandra,CASSANDRA-11381,CassandraServer.java,org.apache.cassandra.thrift.CassandraServer,login,,NullPointerException,,,,,getAttribute,SEPWorker.java
Cassandra,CASSANDRA-11381,Cassandra.java,org.apache.cassandra.thrift.Cassandra$Processor$login,getResult,,NullPointerException,,,,,getAttribute,BloomCalculations.java
Cassandra,CASSANDRA-11381,ProcessFunction.java,org.apache.thrift.ProcessFunction,process,,NullPointerException,,,,,doOperation,HintsReader.java
Cassandra,CASSANDRA-11381,TBaseProcessor.java,org.apache.thrift.TBaseProcessor,process,,NullPointerException,,,,,access$300,CompactionInfo.java
Cassandra,CASSANDRA-11381,Message.java,com.thinkaurelius.thrift.Message,invoke,,NullPointerException,,,,,run,UnfilteredRows.java
Cassandra,CASSANDRA-11381,Message.java,com.thinkaurelius.thrift.Message$Invocation,execute,,NullPointerException,,,,,doPrivilegedOperation,Snappy.java
Cassandra,CASSANDRA-11381,TDisruptorServer.java,com.thinkaurelius.thrift.TDisruptorServer$InvocationHandler,onEvent,,NullPointerException,,,,,getAttribute,WriteResponseResolver.java
Cassandra,CASSANDRA-11381,WorkProcessor.java,com.lmax.disruptor.WorkProcessor,run,,NullPointerException,,,,,dispatch,QuorumResponseHandler.java
Cassandra,CASSANDRA-11381,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor,runWorker,,NullPointerException,,,,,run,StorageProxy.java
Cassandra,CASSANDRA-11381,ThreadPoolExecutor.java,java.util.concurrent.ThreadPoolExecutor$Worker,run,,NullPointerException,,,,,doPrivileged,IndexSummaryBuilder.java
Cassandra,CASSANDRA-11381,Thread.java,java.lang.Thread,run,,NullPointerException,,,,,serviceCall,BytesType.java
Cassandra,CASSANDRA-11383,ChannelProxy.java,org.apache.cassandra.io.util.ChannelProxy,map,,FSWriteError,,,,,handleMessages,Hex.java
Cassandra,CASSANDRA-11383,FileChannelImpl.java,sun.nio.ch.FileChannelImpl,map,,FSWriteError,,,,,run0,JsonParser.java
Cassandra,CASSANDRA-11383,OnDiskIndexBuilder.java,org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder,finish,,FSWriteError,,,,,lambda$run$0,KSMetaData.java
Cassandra,CASSANDRA-11393,ReadCommand.java,org.apache.cassandra.db.ReadCommand$LegacyReadCommandSerializer,serializedSize,,AssertionError,,,,,run,DefsTable.java
Cassandra,CASSANDRA-114,Unknown Source,java.lang.NumberFormatException,forInputString,,NumberFormatException,,,,,readTxnLog,DatabaseDescriptor.java
Cassandra,CASSANDRA-114,Unknown Source,java.lang.Integer,parseInt,,NumberFormatException,,,,,divide,Native Method) ~[netty-all-4.0.23.Final.jar
Cassandra,CASSANDRA-114,Unknown Source,java.math.BigInteger,<init>,,NumberFormatException,,,,,filterIfStale,AbstractSimpleCellNameType.java
Cassandra,CASSANDRA-114,RandomPartitioner.java,org.apache.cassandra.dht.RandomPartitioner$3,fromString,,NumberFormatException,,,,,deserialize,SelectStatement.java
Cassandra,CASSANDRA-114,StorageService.java,org.apache.cassandra.service.StorageService,onChange,,NumberFormatException,,,,,listen,SimpleDenseCellNameType.java
Cassandra,CASSANDRA-114,Gossiper.java,org.apache.cassandra.gms.Gossiper,doNotifications,,NumberFormatException,,,,,socketBind,UnfilteredDeserializer.java
Cassandra,CASSANDRA-114,Gossiper.java,org.apache.cassandra.gms.Gossiper,handleNewJoin,,NumberFormatException,,,,,addCell,ReadCommand.java
Cassandra,CASSANDRA-11414,Operation.java,org.apache.cassandra.stress.Operation,error,,IOException,,,,,throwNestedNonFrozenError,Native Method
Cassandra,CASSANDRA-11414,Operation.java,org.apache.cassandra.stress.Operation,timeWithRetry,,IOException,,,,,snap,NativeMethodAccessorImpl.java
Cassandra,CASSANDRA-11414,CqlOperation.java,org.apache.cassandra.stress.operations.predefined.CqlOperation,run,,IOException,,,,,update,Unknown Source
Cassandra,CASSANDRA-11414,StressAction.java,org.apache.cassandra.stress.StressAction$Consumer,run,,IOException,,,,,access$300,RangeTombstoneBoundMarker.java
Cassandra,CASSANDRA-11415,EstimatedHistogram.java,org.apache.cassandra.utils.EstimatedHistogram,<init>,,AssertionError,,,,,run,ReadCommand.java
Cassandra,CASSANDRA-11415,NodeProbe.java,org.apache.cassandra.tools.NodeProbe,metricPercentilesAsArray,,AssertionError,,,,,checkPositionIndex,UntypedResultSet.java
Cassandra,CASSANDRA-11415,NodeTool.java,org.apache.cassandra.tools.NodeTool$CfHistograms,execute,,AssertionError,,,,,run,AbstractBufferClusteringPrefix.java
Cassandra,CASSANDRA-11415,NodeTool.java,org.apache.cassandra.tools.NodeTool$NodeToolCmd,run,,AssertionError,,,,,compareCustom,FutureTask.java
Cassandra,CASSANDRA-11415,NodeTool.java,org.apache.cassandra.tools.NodeTool,main,,AssertionError,,,,,add,DebuggableThreadPoolExecutor.java
Cassandra,CASSANDRA-11470,LogAwareFileLister.java,org.apache.cassandra.db.lifecycle.LogAwareFileLister,list,,LogTransaction$CorruptTransactionLogException,,,,,read,ConsistencyManager.java
Cassandra,CASSANDRA-11470,LogAwareFileLister.java,org.apache.cassandra.db.lifecycle.LogAwareFileLister,classifyFiles,,LogTransaction$CorruptTransactionLogException,,,,,reserveMemory,CompactionsCQLTest.java
Cassandra,CASSANDRA-11470,ForEachOps.java,java.util.stream.ForEachOps$ForEachOp$OfRef,accept,,LogTransaction$CorruptTransactionLogException,,,,,get,JsonGeneratorBase.java
Cassandra,CASSANDRA-11470,ReferencePipeline.java,java.util.stream.ReferencePipeline$2$1,accept,,LogTransaction$CorruptTransactionLogException,,,,,testJsonThreadSafety,Sigar.java
Cassandra,CASSANDRA-11470,ArrayList.java,java.util.ArrayList$ArrayListSpliterator,forEachRemaining,,LogTransaction$CorruptTransactionLogException,,,,,get,YamlConfigurationLoader.java
Cassandra,CASSANDRA-11470,AbstractPipeline.java,java.util.stream.AbstractPipeline,copyInto,,LogTransaction$CorruptTransactionLogException,,,,,streamLegacyTable,CQLSSTableWriter.java
Cassandra,CASSANDRA-11470,AbstractPipeline.java,java.util.stream.AbstractPipeline,wrapAndCopyInto,,LogTransaction$CorruptTransactionLogException,,,,,streamLegacyTables,Stress.java
Cassandra,CASSANDRA-11470,ForEachOps.java,java.util.stream.ForEachOps$ForEachOp,evaluateSequential,,LogTransaction$CorruptTransactionLogException,,,,,testStreamLegacyCqlTables,UnixFileStore.java
Cassandra,CASSANDRA-11470,AbstractPipeline.java,java.util.stream.AbstractPipeline,evaluate,,LogTransaction$CorruptTransactionLogException,,,,,sessionFailed,LinuxFileStore.java
Cassandra,CASSANDRA-11470,ReferencePipeline.java,java.util.stream.ReferencePipeline,forEach,,LogTransaction$CorruptTransactionLogException,,,,,messageReceived,LinuxFileSystemProvider.java
Cassandra,CASSANDRA-11470,LogAwareFileLister.java,org.apache.cassandra.db.lifecycle.LogAwareFileLister,innerList,,LogTransaction$CorruptTransactionLogException,,,,,callDecode,Files.java
Cassandra,CASSANDRA-11470,LifecycleTransaction.java,org.apache.cassandra.db.lifecycle.LifecycleTransaction,getFiles,,LogTransaction$CorruptTransactionLogException,,,,,getSSLException,MessagingService.java
