Project,BugID,Filename,Path,Method name,,Exception,Label,,Unique Exception,,Unique Filename,,Method name
AspectJ,108816,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,afterCompiling,,NullPointerException,,,,,FileInputStream.java,,resolveStatements
AspectJ,108816,CompilerAdapter.aj,org.aspectj.ajdt.internal.compiler.CompilerAdapter,ajc$afterReturning$org_aspectj_ajdt_internal_compiler_CompilerAdapter$2$f9cc9ca0,,NullPointerException,,,,,ValidateAtAspectJAnnotationsVisitor.java,,resolveStatements
AspectJ,108816,Compiler.java,org.aspectj.org.eclipse.jdt.internal.compiler.Compiler,compile,,NullPointerException,,,,,TypeFactory.java,,resolve
AspectJ,108816,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,NullPointerException,,,,,Unknown Source,,resolve
AspectJ,108816,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,NullPointerException,,,,,AsmHierarchyBuilder.java,,resolve
AspectJ,108816,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,NullPointerException,,,,,ArrayList.java,,resolve
AspectJ,108816,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,doCommand,,NullPointerException,,,,,StubFileGenerator.java,,matches
AspectJ,108816,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,runCommand,,NullPointerException,,,,,Main.java,,matchesAnnotations
AspectJ,108816,Main.java,org.aspectj.tools.ajc.Main,run,,NullPointerException,,,,,QualifiedNameReference.java,,matchesExactly
AspectJ,108816,Main.java,org.aspectj.tools.ajc.Main,runMain,,NullPointerException,,,,,AdviceDeclaration.java,,matches
AspectJ,108816,Main.java,org.aspectj.tools.ajc.Main,main,,NullPointerException,,,,,LazyClassGen.java,,matchInternal
AspectJ,109486,ClassParser.java,org.aspectj.apache.bcel.classfile.ClassParser,readClassInfo,,ClassFormatException,,,,,ResolvedMemberImpl.java,,match
AspectJ,109486,ClassParser.java,org.aspectj.apache.bcel.classfile.ClassParser,parse,,ClassFormatException,,,,,JoinPointSignatureIterator.java,,matchInternal
AspectJ,109486,Utility.java,org.aspectj.weaver.bcel.Utility,makeJavaClass,,ClassFormatException,,,,,AjcTask.java,,match
AspectJ,109486,UnwovenClassFile.java,org.aspectj.weaver.bcel.UnwovenClassFile,getJavaClass,,ClassFormatException,,,,,UnknownElement.java,,match
AspectJ,109486,UnwovenClassFile.java,org.aspectj.weaver.bcel.UnwovenClassFile,getClassName,,ClassFormatException,,,,,Task.java,,match
AspectJ,109486,AjState.java,org.aspectj.ajdt.internal.core.builder.AjState,noteResult,,ClassFormatException,,,,,Target.java,,match
AspectJ,109486,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager$3,acceptResult,,ClassFormatException,,,,,Project.java,,matchInvokeInstruction
AspectJ,109486,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,afterProcessing,,ClassFormatException,,,,,DefaultExecutor.java,,append
AspectJ,109486,CompilerAdapter.aj,org.aspectj.ajdt.internal.compiler.CompilerAdapter,ajc$afterReturning$org_aspectj_ajdt_internal_compiler_CompilerAdapter$4$6b855184,,ClassFormatException,,,,,Main.java,,nameToSignature
AspectJ,109486,Compiler.java,org.aspectj.org.eclipse.jdt.internal.compiler.Compiler,process,,ClassFormatException,,,,,Launcher.java,,forName
AspectJ,109486,Compiler.java,org.aspectj.org.eclipse.jdt.internal.compiler.Compiler,compile,,ClassFormatException,,,,,AntMain2.java,,fromEclipse
AspectJ,109486,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,ClassFormatException,,,,,BcelShadow.java,,getSuperclass
AspectJ,109486,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,ClassFormatException,,,,,ThisOrTargetPointcut.java,,getSuperclass
AspectJ,109486,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,ClassFormatException,,,,,Pointcut.java,,getDirectSupertypes
AspectJ,109486,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,doCommand,,ClassFormatException,,,,,AndPointcut.java,,get
AspectJ,109486,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,runCommand,,ClassFormatException,,,,,BcelAdvice.java,,next
AspectJ,109486,Main.java,org.aspectj.tools.ajc.Main,run,,ClassFormatException,,,,,Shadow.java,,hasNext
AspectJ,109486,Main.java,org.aspectj.tools.ajc.Main,runMain,,ClassFormatException,,,,,BcelClassWeaver.java,,findPointcut
AspectJ,109486,Main.java,org.aspectj.tools.ajc.Main,main,,ClassFormatException,,,,,BcelWeaver.java,,concretize1
AspectJ,112514,Constant.java,org.aspectj.apache.bcel.classfile.Constant,readConstant,,ClassFormatException,,,,,AjCompilerAdapter.java,,concretize
AspectJ,112514,ConstantPool.java,org.aspectj.apache.bcel.classfile.ConstantPool,<init>,,ClassFormatException,,,,,CompilerAdapter.aj,,defineClass
AspectJ,112514,ClassParser.java,org.aspectj.apache.bcel.classfile.ClassParser,readConstantPool,,ClassFormatException,,,,,Compiler.java,,defineClass
AspectJ,112514,ClassParser.java,org.aspectj.apache.bcel.classfile.ClassParser,parse,,ClassFormatException,,,,,AjBuildManager.java,,findClassInternal
AspectJ,112514,Utility.java,org.aspectj.weaver.bcel.Utility,makeJavaClass,,ClassFormatException,,,,,CompilerAdapter.java,,findClass
AspectJ,112514,UnwovenClassFile.java,org.aspectj.weaver.bcel.UnwovenClassFile,getJavaClass,,ClassFormatException,,,,,AspectJBuildManager.java,,loadClass
AspectJ,112514,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,addClassFile,,ClassFormatException,,,,,TypePattern.java,,newInstance
AspectJ,112514,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,initBcelWorld,,ClassFormatException,,,,,PointcutDesignator.java,,findJarServiceProvider
AspectJ,112514,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,ClassFormatException,,,,,QualifiedAllocationExpression.java,,find
AspectJ,112514,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,ClassFormatException,,,,,Block.java,,newInstance
AspectJ,112514,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,doCommand,,ClassFormatException,,,,,TryStatement.java,,getFactory
AspectJ,112514,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,runCommand,,ClassFormatException,,,,,SingleTypeReference.java,,getParser
AspectJ,112514,Main.java,org.aspectj.tools.ajc.Main,run,,ClassFormatException,,,,,TypeReference.java,,getXMLReader
AspectJ,112514,Instrumenter.java,com.fortify.appdefense.cmd.Instrumenter,runWeaver,,ClassFormatException,,,,,AsmElementFormatter.java,,parse
AspectJ,112514,Instrumenter.java,com.fortify.appdefense.cmd.Instrumenter,instrumentClasses,,ClassFormatException,,,,,ZipOutputStream.java,,tldScanStream
AspectJ,112514,Instrumenter.java,com.fortify.appdefense.cmd.Instrumenter,instrumentApplication,,ClassFormatException,,,,,JarOutputStream.java,,tldScanTld
AspectJ,112514,Instrumenter.java,com.fortify.appdefense.cmd.Instrumenter,instrument,,ClassFormatException,,,,,AnnotationX.java,,execute
AspectJ,112514,Main.java,com.fortify.appdefense.cmd.Main,main,,ClassFormatException,,,,,PerObjectInterfaceTypeMunger.java,,processTlds
AspectJ,113118,Utility.java,org.aspectj.apache.bcel.classfile.Utility,typeOfSignature,,ClassFormatException,,,,,BcelTypeMunger.java,,start
AspectJ,113118,Type.java,org.aspectj.apache.bcel.generic.Type,getTypeInternal,,ClassFormatException,,,,,AbstractList.java,,addChildInternal
AspectJ,113118,Type.java,org.aspectj.apache.bcel.generic.Type,getType,,ClassFormatException,,,,,CrosscuttingMembers.java,,addChild
AspectJ,113118,BcelWorld.java,org.aspectj.weaver.bcel.BcelWorld,makeBcelType,,ClassFormatException,,,,,Native Method,,addChild
AspectJ,113118,BcelShadow.java,org.aspectj.weaver.bcel.BcelShadow,createMethodGen,,ClassFormatException,,,,,AnnotationPointcut.java,,deployDescriptor
AspectJ,113118,BcelShadow.java,org.aspectj.weaver.bcel.BcelShadow,extractMethod,,ClassFormatException,,,,,Ajc.java,,deployDescriptors
AspectJ,113118,BcelShadow.java,org.aspectj.weaver.bcel.BcelShadow,weaveAroundInline,,ClassFormatException,,,,,CompileSpec.java,,deployApps
AspectJ,113118,BcelAdvice.java,org.aspectj.weaver.bcel.BcelAdvice,implementOn,,ClassFormatException,,,,,Ajc152Tests.java,,start
AspectJ,113118,Shadow.java,org.aspectj.weaver.Shadow,implementMungers,,ClassFormatException,,,,,PerThisOrTargetPointcutVisitor.java,,lifecycleEvent
AspectJ,113118,Shadow.java,org.aspectj.weaver.Shadow,implement,,ClassFormatException,,,,,ConcreteTypeMunger.java,,fireLifecycleEvent
AspectJ,113118,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,implement,,ClassFormatException,,,,,Java15ReflectionBasedReferenceTypeDelegate.java,,start
AspectJ,113118,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,weave,,ClassFormatException,,,,,ResolvedType.java,,start
AspectJ,113118,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weave,,ClassFormatException,,,,,Iterators.java,,getBytes
AspectJ,113118,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveWithoutDump,,ClassFormatException,,,,,PointcutParser.java,,getAtAspectJAspectBytes
AspectJ,113118,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveAndNotify,,ClassFormatException,,,,,Java15PointcutExpressionTest.java,,weaveClass
AspectJ,113118,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,weave,,ClassFormatException,,,,,TestSuite.java,,preProcess
AspectJ,113118,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,afterCompiling,,ClassFormatException,,,,,SignatureImpl.java,,transform
AspectJ,113118,CompilerAdapter.aj,org.aspectj.ajdt.internal.compiler.CompilerAdapter,ajc$afterReturning$org_aspectj_ajdt_internal_compiler_CompilerAdapter$2$f9cc9ca0,,ClassFormatException,,,,,SignatureImpl.java,,transform
AspectJ,113118,Compiler.java,org.aspectj.org.eclipse.jdt.internal.compiler.Compiler,compile,,ClassFormatException,,,,,ReflectionBasedReferenceTypeDelegateTest.java,,transform
AspectJ,113118,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,ClassFormatException,,,,,JUnit3TestReference.java,,defineClass1
AspectJ,113118,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,ClassFormatException,,,,,TestExecution.java,,defineClass
AspectJ,113118,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,incrementalBuild,,ClassFormatException,,,,,ResolvedType.java,,access$100
AspectJ,113118,CompilerAdapter.java,org.aspectj.ajde.internal.CompilerAdapter,compile,,ClassFormatException,,,,,ProblemReporter.java,,run
AspectJ,113118,AspectJBuildManager.java,org.aspectj.ajde.internal.AspectJBuildManager$CompilerThread,run,,ClassFormatException,,,,,Annotation.java,,doPrivileged
AspectJ,114744,CaptureBinding.java,org.aspectj.org.eclipse.jdt.internal.compiler.lookup.CaptureBinding,initializeBounds,,NullPointerException,,,,,ASTNode.java,,findClass
AspectJ,114744,ParameterizedTypeBinding.java,org.aspectj.org.eclipse.jdt.internal.compiler.lookup.ParameterizedTypeBinding,capture,,NullPointerException,,,,,EclipseSourceContext.java,,loadClass
AspectJ,114744,SingleNameReference.java,org.aspectj.org.eclipse.jdt.internal.compiler.ast.SingleNameReference,resolveType,,NullPointerException,,,,,MessageUtil.java,,loadClass
AspectJ,114744,MessageSend.java,org.aspectj.org.eclipse.jdt.internal.compiler.ast.MessageSend,resolveType,,NullPointerException,,,,,Message.java,,loadClassInternal
AspectJ,114744,LocalDeclaration.java,org.aspectj.org.eclipse.jdt.internal.compiler.ast.LocalDeclaration,resolve,,NullPointerException,,,,,ClassPreProcessorAdapter.java,,getObjs
AspectJ,114744,AbstractMethodDeclaration.java,org.aspectj.org.eclipse.jdt.internal.compiler.ast.AbstractMethodDeclaration,resolveStatements,,NullPointerException,,,,,ClassPreProcessorHelper.java,,foo
AspectJ,114744,MethodDeclaration.java,org.aspectj.org.eclipse.jdt.internal.compiler.ast.MethodDeclaration,resolveStatements,,NullPointerException,,,,,AjPipeliningCompilerAdapter.java,,main
AspectJ,114744,AbstractMethodDeclaration.java,org.aspectj.org.eclipse.jdt.internal.compiler.ast.AbstractMethodDeclaration,resolve,,NullPointerException,,,,,EclipseAdapterUtils.java,,main
AspectJ,114744,TypeDeclaration.java,org.aspectj.org.eclipse.jdt.internal.compiler.ast.TypeDeclaration,resolve,,NullPointerException,,,,,AjBuildManager.java,,checkForOverride
AspectJ,114744,AspectDeclaration.java,org.aspectj.ajdt.internal.compiler.ast.AspectDeclaration,resolve,,NullPointerException,,,,,GenericSignatureParser.java,,calculateAnyRequiredBridgeMethods
AspectJ,114744,CompilationUnitDeclaration.java,org.aspectj.org.eclipse.jdt.internal.compiler.ast.CompilationUnitDeclaration,resolve,,NullPointerException,,,,,Signature.java,,getModifiers
AspectJ,114744,Compiler.java,org.aspectj.org.eclipse.jdt.internal.compiler.Compiler,process,,NullPointerException,,,,,JavaClass.java,,getModifiers
AspectJ,114744,Compiler.java,org.aspectj.org.eclipse.jdt.internal.compiler.Compiler,compile,,NullPointerException,,,,,NotPointcut.java,,warnOnConfusingSig
AspectJ,114744,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,NullPointerException,,,,,Checker.java,,match
AspectJ,114744,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,NullPointerException,,,,,MemberImpl.java,,match
AspectJ,114744,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,NullPointerException,,,,,ResolvedMemb ... weaving classes when weaving when batch building BuildConfig[D,,match
AspectJ,114744,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,doCommand,,NullPointerException,,,,,AjProblemReporter.java,,makeInstanceof
AspectJ,114744,AjdtCommand.java,org.aspectj.ajdt.ajc.AjdtCommand,runCommand,,NullPointerException,,,,,ClassLoaderWeavingAdaptor.java,,findResidueInternal
AspectJ,114744,Main.java,org.aspectj.tools.ajc.Main,run,,NullPointerException,,,,,Ljava.lang.String;Z)Ljava.lang.Class;(Unknown Source,,findResidue
AspectJ,114744,Main.java,org.aspectj.tools.ajc.Main,runMain,,NullPointerException,,,,,AtAjAttributes.java,,findResidueInternal
AspectJ,114744,Main.java,org.aspectj.tools.ajc.Main,main,,NullPointerException,,,,,AsmRelationshipProvider.java,,findResidueInternal
AspectJ,115204,WildAnnotationTypePattern.java,org.aspectj.weaver.patterns.WildAnnotationTypePattern,matches,,NullPointerException,,,,,AsmRelationshipProvider.java,,specializeOn
AspectJ,115204,SignaturePattern.java,org.aspectj.weaver.patterns.SignaturePattern,matchesAnnotations,,NullPointerException,,,,,SourceLocation.java,,prepareForMungers
AspectJ,115204,SignaturePattern.java,org.aspectj.weaver.patterns.SignaturePattern,matchesExactly,,NullPointerException,,,,,Java15AnnotationFinder.java,,parameterize
AspectJ,115204,SignaturePattern.java,org.aspectj.weaver.patterns.SignaturePattern,matches,,NullPointerException,,,,,ReflectionBasedResolvedMemberImpl.java,,parameterizeWith
AspectJ,115204,WithincodePointcut.java,org.aspectj.weaver.patterns.WithincodePointcut,matchInternal,,NullPointerException,,,,,ExactAnnotationTypePattern.java,,parameterizeWith
AspectJ,115204,Pointcut.java,org.aspectj.weaver.patterns.Pointcut,match,,NullPointerException,,,,,AspectJWeavingEnabler.java,,parameterizeWith
AspectJ,115204,AndPointcut.java,org.aspectj.weaver.patterns.AndPointcut,matchInternal,,NullPointerException,,,,,URLClassLoader.java,,getDeclares
AspectJ,115204,ShadowMunger.java,org.aspectj.weaver.ShadowMunger,match,,NullPointerException,,,,,AccessController.java,,collectDeclares
AspectJ,115204,Advice.java,org.aspectj.weaver.Advice,match,,NullPointerException,,,,,SWT_AWT.java,,collectCrosscuttingMembers
AspectJ,115204,BcelAdvice.java,org.aspectj.weaver.bcel.BcelAdvice,match,,NullPointerException,,,,,ArgsPointcut.java,,addOrReplaceAspect
AspectJ,115204,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,match,,NullPointerException,,,,,AspectJExpressionPointcut.java,,addCrosscuttingStructures
AspectJ,115204,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,matchInvokeInstruction,,NullPointerException,,,,,AopUtils.java,,collectAllITDsAndDeclares
AspectJ,115204,BcelClassWeaver.java,org.aspectj.weaver.bcel.BcelClassWeaver,weave,,NullPointerException,,,,,AbstractAdvisorAutoProxyCreator.java,,fail
AspectJ,115204,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weave,,NullPointerException,,,,,AbstractAutoProxyCreator.java,,getAdviceArgSetup
AspectJ,115204,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveWithoutDump,,NullPointerException,,,,,AbstractAutowireCapableBeanFactory.java,,getWovenBytes
AspectJ,115204,BcelWeaver.java,org.aspectj.weaver.bcel.BcelWeaver,weaveAndNotify,,NullPointerException,,,,,InterTypeFieldBinding.java,,handleMessage
AspectJ,115204,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,weave,,NullPointerException,,,,,EclipseTypeMunger.java,,handleMessage
AspectJ,115204,AjCompilerAdapter.java,org.aspectj.ajdt.internal.compiler.AjCompilerAdapter,afterCompiling,,NullPointerException,,,,,LookupEnvironment.java,,getDeclaredMethods0
AspectJ,115204,CompilerAdapter.aj,org.aspectj.ajdt.internal.compiler.CompilerAdapter,ajc$afterReturning$org_aspectj_ajdt_internal_compiler_CompilerAdapter$2$f9cc9ca0,,NullPointerException,,,,,UnresolvedReferenceBinding.java,,privateGetDeclaredMethods
AspectJ,115204,Compiler.java,org.aspectj.org.eclipse.jdt.internal.compiler.Compiler,compile,,NullPointerException,,,,,BinaryTypeBinding.java,,getMethod0
AspectJ,115204,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,performCompilation,,NullPointerException,,,,,PackageBinding.java,,getMethod
AspectJ,115204,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,doBuild,,NullPointerException,,,,,CompilationUnitScope.java,,run
AspectJ,115204,AjBuildManager.java,org.aspectj.ajdt.internal.core.builder.AjBuildManager,batchBuild,,NullPointerException,,,,,AjdeCoreBuildManager.java,,execute
AspectJ,115204,CompilerAdapter.java,org.aspectj.ajde.internal.CompilerAdapter,compile,,NullPointerException,,,,,AjCompiler.java,,runTest
AspectJ,115204,AspectJBuildManager.java,org.aspectj.ajde.internal.AspectJBuildManager$CompilerThread,run,,NullPointerException,,,,,AJBuilder.java,,runTest
AspectJ,115235,StringBuffer.java,java.lang.StringBuffer,append,,StackOverflowError,,,,,BuildManager.java,,testNPEInBcelAdviceWithConcreteAspect_pr121385
